id,code,ref,description,category,subcategory,unit,rate,material_type,material_grade,material_size,material_finish,work_type,brand,labor_rate,material_rate,wastage_percentage,supplier,location,availability,remark,keywords,isActive
4b802bec-0855-4589-bfd0-6cf74a7db752,20898_edeaea7d,__export__.product_product_20898_edeaea7d,Hanging post - 2.4m x 114mm galv tubular c/w hinges,Posts,Individual Pieces,Unit,59.5,,,2.4m x 114mm galv tubular c/w hinges,,,,,,,,,,2.4m x 114mm galv tubular c/w hinges,hanging; post; 2.4m; 114mm; galv; tubular; hinges; posts; individual pieces; 20898_edeaea7d,true
e67e8bf9-61c5-4a2f-8b45-195bf210a446,20899_ba36419e,__export__.product_product_20899_ba36419e,Hanging post - 2.4m x NRA,Posts,,Unit,62.5,,,2.4m x NRA,,,,,,,,,,2.4m x NRA,hanging; post; 2.4m; nra; posts; 20899_ba36419e,true
9b4c8cd4-500c-4795-9b0c-c94e4cce27fc,20900_89902c23,__export__.product_product_20900_89902c23,Hanging post - 2.9m 382 x 382m concrete,Posts,,Unit,,,,2.9m 382 x 382m concrete,,,,,,,,,,2.9m 382 x 382m concrete,hanging; post; 2.9m; 382; 382m; concrete; posts; 20900_89902c23,true
8086fd9a-d0e0-4201-b7b8-aff0caf19587,20901_f76b3166,__export__.product_product_20901_f76b3166,Closing post - 2.4m x 89mm galv,Posts,Individual Pieces,Unit,43,,,2.4m x 89mm galv,,,,,,,,,,2.4m x 89mm galv,closing; post; 2.4m; 89mm; galv; posts; individual pieces; 20901_f76b3166,true
d6ce623f-6af7-4d20-a842-eb1216e283e0,20902_24665edd,__export__.product_product_20902_24665edd,Closing post - 2.4m x NRA,Posts,,Unit,95.26,,,2.4m x NRA,,,,,,,,,,2.4m x NRA,closing; post; 2.4m; nra; posts; 20902_24665edd,true
8d44c1e7-34ad-4328-a955-2d396672e7eb,20903_a3f65fca,__export__.product_product_20903_a3f65fca,Closing post - centre galv post,Posts,,Unit,43,,,centre galv post,,,,,,,,,,centre galv post,closing; post; centre; galv; posts; 20903_a3f65fca,true
3fc37ea1-ebd3-4b5e-a6e4-38d850717233,20904_e906304f,__export__.product_product_20904_e906304f,Closing post - galv sleeve,Posts,,Unit,20.25,,,galv sleeve,,,,,,,,,,galv sleeve,closing; post; galv; sleeve; posts; 20904_e906304f,true
ee316750-803a-4097-9188-d7f625696d73,20905_649955fd,__export__.product_product_20905_649955fd,Key clamp other - A08-8 straight joint,General,,Unit,3.77,,,A08-8 straight joint,,,,,,,,,,A08-8 straight joint,key; clamp; other; a08; straight; joint; general; 20905_649955fd,true
021792e3-1304-492f-8387-e157a666881f,20906_ab3eb0a1,__export__.product_product_20906_ab3eb0a1,Key clamp other - A21-8 adjustable joints,General,,Unit,4.21,,,A21-8 adjustable joints,,,,,,,,,,A21-8 adjustable joints,key; clamp; other; a21; adjustable; joints; general; 20906_ab3eb0a1,true
884b406f-17e8-4092-9777-a9a0e2f60a10,20907_abbe9974,__export__.product_product_20907_abbe9974,Key clamp other - A31-8 offset spigot clamp,General,Sets & Kits,Unit,6.63,,,A31-8 offset spigot clamp,,,,,,,,,,A31-8 offset spigot clamp,key; clamp; other; a31; offset; spigot; general; sets & kits; 20907_abbe9974,true
8080c7c5-0c8d-4825-973e-c2878a1a599f,20908_c7ea0b66,__export__.product_product_20908_c7ea0b66,Key clamp other - A36-8 collar with eyelet,General,,Unit,3.71,,,A36-8 collar with eyelet,,,,,,,,,,A36-8 collar with eyelet,key; clamp; other; a36; collar; with; eyelet; general; 20908_c7ea0b66,true
d4e6c913-2be9-43a5-873f-9270e3fe6847,20909_04621205,__export__.product_product_20909_04621205,Key clamp other - A64-8 bracket with hook,General,,Unit,3.45,,,A64-8 bracket with hook,,,,,,,,,,A64-8 bracket with hook,key; clamp; other; a64; bracket; with; hook; general; 20909_04621205,true
f0e0d07c-1b2c-4beb-9896-c2415d3165f2,20910_b5050d5d,__export__.product_product_20910_b5050d5d,Key clamp other - A64-8 nook,General,,Unit,,,,A64-8 nook,,,,,,,,,,A64-8 nook,key; clamp; other; a64; nook; general; 20910_b5050d5d,true
3f19ab76-bbf9-44b5-93a2-71874f2624ac,32359_50b6df35,__export__.product_product_32359_50b6df35,Key clamp other - Jointing bracket,General,,Unit,3,,,Jointing bracket,,,,,,,,,,Jointing bracket,key; clamp; other; jointing; bracket; general; 32359_50b6df35,true
b56057c2-8bbc-4c02-84d7-69497a782cd0,20912_9f54ebe5,__export__.product_product_20912_9f54ebe5,Key clamp tee's - A02-8 short tee,General,,Unit,3,,,A02-8 short tee,,,,,,,,,,A02-8 short tee,key; clamp; tee's; a02; short; tee; general; 20912_9f54ebe5,true
5bac46c9-4333-46c3-9660-01383baff8da,20913_a4d058a8,__export__.product_product_20913_a4d058a8,Key clamp tee's - A04-8 long tee,General,,Unit,6.34,,,A04-8 long tee,,,,,,,,,,A04-8 long tee,key; clamp; tee's; a04; long; tee; general; 20913_a4d058a8,true
80817e8b-fc95-45ce-976f-b3035fe35b66,20914_0396be09,__export__.product_product_20914_0396be09,Key clamp tee's - A22-8 tee,General,,Unit,4.981,,,A22-8 tee,,,,,,,,,,A22-8 tee,key; clamp; tee's; a22; tee; general; 20914_0396be09,true
48ce9826-f012-4e19-aa8a-fc73f272332e,20915_a9efc08b,__export__.product_product_20915_a9efc08b,Key clamp tee's - A24-8 side outlet tee,General,,Unit,9.45,,,A24-8 side outlet tee,,,,,,,,,,A24-8 side outlet tee,key; clamp; tee's; a24; side; outlet; tee; general; 20915_a9efc08b,true
df04720d-8a30-4a47-a458-4c3b665a2a00,20916_c3b9fbf8,__export__.product_product_20916_c3b9fbf8,Key clamp tee's - A31-8 clamp on tee,General,,Unit,6.63,,,A31-8 clamp on tee,,,,,,,,,,A31-8 clamp on tee,key; clamp; tee's; a31; tee; general; 20916_c3b9fbf8,true
38bee615-8aa8-42af-a1a1-11f1fa027e34,20917_f973a349,__export__.product_product_20917_f973a349,Key clamp tee's - A44-8 single swivel set,General,Sets & Kits,Unit,7.16,,,A44-8 single swivel set,,,,,,,,,,A44-8 single swivel set,key; clamp; tee's; a44; single; swivel; set; general; sets & kits; 20917_f973a349,true
9bc33ac1-f560-468c-a278-1da5b87b961d,20918_fa0f6f7d,__export__.product_product_20918_fa0f6f7d,Key clamp tee's - A46-8 double swivel set,General,Sets & Kits,Unit,12.472,,,A46-8 double swivel set,,,,,,,,,,A46-8 double swivel set,key; clamp; tee's; a46; double; swivel; set; general; sets & kits; 20918_fa0f6f7d,true
4a30751b-b482-402e-9e4a-59782739c97d,20919_4d9c2698,__export__.product_product_20919_4d9c2698,Key clamp tee's - G2-8 slope short T joint,General,,Unit,7.16,,,G2-8 slope short T joint,,,,,,,,,,G2-8 slope short T joint,key; clamp; tee's; slope; short; joint; general; 20919_4d9c2698,true
c57c0405-45ef-4542-8600-eac16f26529a,20920_40f929cf,__export__.product_product_20920_40f929cf,Key clamp tee's - G22-8 slope middle tee joint,General,,Unit,9.22,,,G22-8 slope middle tee joint,,,,,,,,,,G22-8 slope middle tee joint,key; clamp; tee's; g22; slope; middle; tee; joint; general; 20920_40f929cf,true
49648101-de99-4504-b8c9-60b050f45229,20921_78d6acf3,__export__.product_product_20921_78d6acf3,Key clamp tee's - G4-8 slope top rail tee joint,General,,Unit,8.92,,,G4-8 slope top rail tee joint,,,,,,,,,,G4-8 slope top rail tee joint,key; clamp; tee's; slope; top; rail; tee; joint; general; 20921_78d6acf3,true
32bd4a33-b808-4459-9032-f0d0be0b2784,33461_192ac496,__export__.product_product_33461_192ac496,Key clamp tee's - A04-7 long tee,General,,Unit,4.68,,,A04-7 long tee,,,,,,,,,,A04-7 long tee,key; clamp; tee's; a04; long; tee; general; 33461_192ac496,true
a8c01f1c-356a-42e1-9ec3-abae93e40c07,20922_ca995f9b,__export__.product_product_20922_ca995f9b,Key clamp elbow - A06-8 90 deg,General,,Unit,4.68,,,A06-8 90 deg,,,,,,,,,,A06-8 90 deg,key; clamp; elbow; a06; deg; general; 20922_ca995f9b,true
d5bfacdc-b9ab-4c80-967e-f06627c6b186,20923_0232b4af,__export__.product_product_20923_0232b4af,Key clamp elbow - A07-8 105-165 deg variable angle,General,,Unit,9.42,,,A07-8 105-165 deg variable angle,,,,,,,,,,A07-8 105-165 deg variable angle,key; clamp; elbow; a07; 105; 165; deg; variable; angle; general; 20923_0232b4af,true
e658d014-4556-4132-a89a-dbe420816dc3,20924_86e7724a,__export__.product_product_20924_86e7724a,Key clamp elbow - A18-8 top rail,General,,Unit,6.516,,,A18-8 top rail,,,,,,,,,,A18-8 top rail,key; clamp; elbow; a18; top; rail; general; 20924_86e7724a,true
c3c0e9e6-a9b6-4ae2-8995-0c9ac3bdcadc,20925_f7763d58,__export__.product_product_20925_f7763d58,Key clamp elbow - A20-8 intermediate,General,,Unit,5.42,,,A20-8 intermediate,,,,,,,,,,A20-8 intermediate,key; clamp; elbow; a20; intermediate; general; 20925_f7763d58,true
df1d7bd9-b3c5-417e-b51a-264db1a82f0e,20926_5f5ce069,__export__.product_product_20926_5f5ce069,Key clamp elbow - A48-8 90 deg flexible connecting joint,General,,Unit,13.416,,,A48-8 90 deg flexible connecting joint,,,,,,,,,,A48-8 90 deg flexible connecting joint,key; clamp; elbow; a48; deg; flexible; connecting; joint; general; 20926_5f5ce069,true
87696c9d-e960-45b4-8c97-c9f4eca4ec1d,20927_b3282ef0,__export__.product_product_20927_b3282ef0,Key clamp elbow - G6-8 slope joint,General,,Unit,8.01,,,G6-8 slope joint,,,,,,,,,,G6-8 slope joint,key; clamp; elbow; slope; joint; general; 20927_b3282ef0,true
b1057e45-abd7-4c3c-ae7e-8e8f1124fea4,20928_35f785b8,__export__.product_product_20928_35f785b8,Key clamp base plates - A10-8 end plate,General,,Unit,4.732,,,A10-8 end plate,,,,,,,,,,A10-8 end plate,key; clamp; base; plates; a10; end; plate; general; 20928_35f785b8,true
b5435e82-44b0-4b25-a246-c327b01d27ee,20929_f6b5eff6,__export__.product_product_20929_f6b5eff6,Key clamp base plates - A12-8 ground plate,General,,Unit,7.097,,,A12-8 ground plate,,,,,,,,,,A12-8 ground plate,key; clamp; base; plates; a12; ground; plate; general; 20929_f6b5eff6,true
480760e8-55d9-4066-a558-3ec408735eb7,20930_623938a0,__export__.product_product_20930_623938a0,Key clamp base plates - A14-8 off-set railing flange,General,Sets & Kits,Unit,11.69,,,A14-8 off-set railing flange,,,,,,,,,,A14-8 off-set railing flange,key; clamp; base; plates; a14; off; set; railing; flange; general; sets & kits; 20930_623938a0,true
07b72f64-7c2e-4908-8f49-2cbcd2b45b1f,20931_445a51dd,__export__.product_product_20931_445a51dd,Key clamp base plates - A16-8 wall support,General,,Unit,16.31,,,A16-8 wall support,,,,,,,,,,A16-8 wall support,key; clamp; base; plates; a16; wall; support; general; 20931_445a51dd,true
d60aa01b-a099-4104-80f2-876acece240b,20932_b92bdfad,__export__.product_product_20932_b92bdfad,Key clamp base plates - A34-8 handrail bracket,General,,Unit,6.132,,,A34-8 handrail bracket,,,,,,,,,,A34-8 handrail bracket,key; clamp; base; plates; a34; handrail; bracket; general; 20932_b92bdfad,true
529f1da4-96a8-4e1f-a0d1-4813c30168f9,20933_f2579ac0,__export__.product_product_20933_f2579ac0,Key clamp base plates - A52-8 angles wall plate,General,,Unit,7.477,,,A52-8 angles wall plate,,,,,,,,,,A52-8 angles wall plate,key; clamp; base; plates; a52; angles; wall; plate; general; 20933_f2579ac0,true
d14f3ce2-f0c2-4850-9368-9fd7dc1ec89e,20934_b1fc075b,__export__.product_product_20934_b1fc075b,Key clamp base plates - G12-8 sloped base plate,General,,Unit,10.51,,,G12-8 sloped base plate,,,,,,,,,,G12-8 sloped base plate,key; clamp; base; plates; g12; sloped; plate; general; 20934_b1fc075b,true
ac09aba8-1f91-433e-b788-0a099b8c021a,20942_fe92388c,__export__.product_product_20942_fe92388c,Plain wire green - 2.5mm 25kg HT,Wire & Mesh,Individual Pieces,Unit,48.7,,,2.5mm 25kg HT,,,,,,,,,,2.5mm 25kg HT,plain; wire; green; 2.5mm; 25kg; wire & mesh; individual pieces; 20942_fe92388c,true
35fc6350-5dd1-402d-b186-b900eb34b546,20943_260086a9,__export__.product_product_20943_260086a9,Plain wire green - PVC 1.6mm 1kg,Wire & Mesh,Individual Pieces,Unit,,,,PVC 1.6mm 1kg,,,,,,,,,,PVC 1.6mm 1kg,plain; wire; green; pvc; 1.6mm; 1kg; wire & mesh; individual pieces; 20943_260086a9,true
2b176844-30a4-4405-a9b2-110cd0e40eb0,20944_b54770e9,__export__.product_product_20944_b54770e9,Plain wire green - PVC 3.15/2.24mm 2.5kg,Wire & Mesh,Individual Pieces,Unit,,,,PVC 3.15/2.24mm 2.5kg,,,,,,,,,,PVC 3.15/2.24mm 2.5kg,plain; wire; green; pvc; 3.15; 2.24mm; 2.5kg; wire & mesh; individual pieces; 20944_b54770e9,true
c5fce6fb-b0f4-4466-84c2-7452fa92c79a,20945_181ee811,__export__.product_product_20945_181ee811,Plain wire green - PVC 3.15/2.24mm 25kg,Wire & Mesh,Individual Pieces,Unit,,,,PVC 3.15/2.24mm 25kg,,,,,,,,,,PVC 3.15/2.24mm 25kg,plain; wire; green; pvc; 3.15; 2.24mm; 25kg; wire & mesh; individual pieces; 20945_181ee811,true
ad2a8aea-952c-433d-89e0-199fabd710c5,20946_f4230ef9,__export__.product_product_20946_f4230ef9,Plain wire green - PVC 4.0/3.0mm 25kg,Wire & Mesh,Individual Pieces,Unit,47.6,,,PVC 4.0/3.0mm 25kg,,,,,,,,,,PVC 4.0/3.0mm 25kg,plain; wire; green; pvc; 4.0; 3.0mm; 25kg; wire & mesh; individual pieces; 20946_f4230ef9,true
84e21c72-4a82-4971-aa24-cd6fd0ba8dea,32426_89ba2651,__export__.product_product_32426_89ba2651,Plain wire green - PVC 3.55/2.7mm 104m,Wire & Mesh,Individual Pieces,Unit,12,,,PVC 3.55/2.7mm 104m,,,,,,,,,,PVC 3.55/2.7mm 104m,plain; wire; green; pvc; 3.55; 2.7mm; 104m; wire & mesh; individual pieces; 32426_89ba2651,true
05894cf4-004d-48ad-9031-4e4ed03eed96,32429_90496a0a,__export__.product_product_32429_90496a0a,Plain wire green - PVC 3.55/2.7mm 78m,Wire & Mesh,Individual Pieces,Unit,9,,,PVC 3.55/2.7mm 78m,,,,,,,,,,PVC 3.55/2.7mm 78m,plain; wire; green; pvc; 3.55; 2.7mm; 78m; wire & mesh; individual pieces; 32429_90496a0a,true
c8961af3-6519-452f-930d-9412525123f9,32619_f46631c6,__export__.product_product_32619_f46631c6,Plain wire green - PVC 2/1.4mm 0.5kg,Wire & Mesh,Individual Pieces,Unit,3.78,,,PVC 2/1.4mm 0.5kg,,,,,,,,,,PVC 2/1.4mm 0.5kg,plain; wire; green; pvc; 1.4mm; 0.5kg; wire & mesh; individual pieces; 32619_f46631c6,true
638b4783-5380-4216-ac00-c6c8bf56ce44,36029_1fb698b2,__export__.product_product_36029_1fb698b2,Sheep wire 8-80-22 - galv 250m HT Stiffknot,Wire & Mesh,,Unit,254.52,,,galv 250m HT Stiffknot,,,,,,,,,,galv 250m HT Stiffknot,sheep; wire; galv; 250m; stiffknot; wire & mesh; 36029_1fb698b2,true
087ea6fa-5584-4044-8593-8be646c9615e,20947_c899da28,__export__.product_product_20947_c899da28,Sheep wire 8-80-22 - galv 200m HT clipex fixed knot,Wire & Mesh,,Unit,200,,,galv 200m HT clipex fixed knot,,,,,,,,,,galv 200m HT clipex fixed knot,sheep; wire; galv; 200m; clipex; fixed; knot; wire & mesh; 20947_c899da28,true
6daf45cd-58ea-446e-88ec-9ce9fb7f4606,30136_cd74c1ef,__export__.product_product_30136_cd74c1ef,Sheep wire 8-80-22 - galv 100m HT hinge joint,Wire & Mesh,,Unit,108.5,,,galv 100m HT hinge joint,,,,,,,,,,galv 100m HT hinge joint,sheep; wire; galv; 100m; hinge; joint; wire & mesh; 30136_cd74c1ef,true
21a6cc88-2b85-49a5-917f-07ebdac2f0f8,33060_7bb6fa5e,__export__.product_product_33060_7bb6fa5e,Sheep wire 8-80-22 - galv 100m x knot Diamond Lamb safe,Wire & Mesh,,Unit,99,,,galv 100m x knot Diamond Lamb safe,,,,,,,,,,galv 100m x knot Diamond Lamb safe,sheep; wire; galv; 100m; knot; diamond; lamb; safe; wire & mesh; 33060_7bb6fa5e,true
2b23d54b-4023-45dc-8c34-0fe46925bf30,20950_cba72731,__export__.product_product_20950_cba72731,Barb wire - green HT 200m vulcan 2mm,Wire & Mesh,Individual Pieces,Unit,37.55,,,green HT 200m vulcan 2mm,,,,,,,,,,green HT 200m vulcan 2mm,barb; wire; green; 200m; vulcan; 2mm; wire & mesh; individual pieces; 20950_cba72731,true
de2997da-e417-4117-973a-8b6f7ca0a6ee,20952_3fb1799c,__export__.product_product_20952_3fb1799c,Barb wire - off cuts,Wire & Mesh,,Unit,,,,off cuts,,,,,,,,,,off cuts,barb; wire; off; cuts; wire & mesh; 20952_3fb1799c,true
e5b539db-dd7e-42ad-b01c-5b6a4a7a287b,28805_aacedb8d,__export__.product_product_28805_aacedb8d,Barb wire - green HT 200m Tornado,Wire & Mesh,,Unit,,,,green HT 200m Tornado,,,,,,,,,,green HT 200m Tornado,barb; wire; green; 200m; tornado; wire & mesh; 28805_aacedb8d,true
103e23f7-3b19-4850-8811-172f444720a6,29054_c79be7af,__export__.product_product_29054_c79be7af,Barb wire - galv HT 200m x 2mm  Titan,Wire & Mesh,Individual Pieces,Unit,32,,,galv HT 200m x 2mm  Titan,,,,,,,,,,galv HT 200m x 2mm  Titan,barb; wire; galv; 200m; 2mm; titan; wire & mesh; individual pieces; 29054_c79be7af,true
73835f47-460e-4264-a6a7-998445c8e787,31627_dd51da57,__export__.product_product_31627_dd51da57,Barb wire - green HT 200m Titan 2mm,Wire & Mesh,Individual Pieces,Unit,37.3,,,green HT 200m Titan 2mm,,,,,,,,,,green HT 200m Titan 2mm,barb; wire; green; 200m; titan; 2mm; wire & mesh; individual pieces; 31627_dd51da57,true
d0a52afd-0196-40b5-80d3-daa122512695,32539_5dddd315,__export__.product_product_32539_5dddd315,Barb wire - galv HT 200m x 2mm Scorpio,Wire & Mesh,Individual Pieces,Unit,36,,,galv HT 200m x 2mm Scorpio,,,,,,,,,,galv HT 200m x 2mm Scorpio,barb; wire; galv; 200m; 2mm; scorpio; wire & mesh; individual pieces; 32539_5dddd315,true
eb92bb60-083a-40ce-b0e6-9087f70a868e,33038_7bb16e1b,__export__.product_product_33038_7bb16e1b,Barb wire - green MS 200m x 2.5 Tornado,Wire & Mesh,,Unit,43.1,,,green MS 200m x 2.5 Tornado,,,,,,,,,,green MS 200m x 2.5 Tornado,barb; wire; green; 200m; 2.5; tornado; wire & mesh; 33038_7bb16e1b,true
90450adc-911b-4534-b1b4-46cf5077d11c,34739_a32d5ba9,__export__.product_product_34739_a32d5ba9,Barb wire - galv HT 200m * 2mm Diamond,Wire & Mesh,Individual Pieces,Unit,32,,,galv HT 200m * 2mm Diamond,,,,,,,,,,galv HT 200m * 2mm Diamond,barb; wire; galv; 200m; 2mm; diamond; wire & mesh; individual pieces; 34739_a32d5ba9,true
0bbc2448-c267-4679-8bf4-55e7c99da8f4,35739_91ab6b92,__export__.product_product_35739_91ab6b92,Barb wire - galv HT 200m * 1.6mm Diamond,Wire & Mesh,Individual Pieces,Unit,23.8,,,galv HT 200m * 1.6mm Diamond,,,,,,,,,,galv HT 200m * 1.6mm Diamond,barb; wire; galv; 200m; 1.6mm; diamond; wire & mesh; individual pieces; 35739_91ab6b92,true
2215d01a-554c-4cc1-b328-3c2170399442,35858_a4b5c720,__export__.product_product_35858_a4b5c720,Barb wire - galv HT 200m * 2mm Erizo,Wire & Mesh,Individual Pieces,Unit,31,,,galv HT 200m * 2mm Erizo,,,,,,,,,,galv HT 200m * 2mm Erizo,barb; wire; galv; 200m; 2mm; erizo; wire & mesh; individual pieces; 35858_a4b5c720,true
07952434-56b4-41ce-9466-b43aea72f6d3,20953_9613fed0,__export__.product_product_20953_9613fed0,Chicken wire 50m - 2' x 13mm,Wire & Mesh,Individual Pieces,Unit,,,,2' x 13mm,,,,,,,,,,2' x 13mm,chicken; wire; 50m; 13mm; wire & mesh; individual pieces; 20953_9613fed0,true
f8df0e79-6797-488e-9be5-858831ed0d52,20954_4d2fed40,__export__.product_product_20954_4d2fed40,Chicken wire 50m - 2' x 25mm,Wire & Mesh,Individual Pieces,Unit,15.1,,,2' x 25mm,,,,,,,,,,2' x 25mm,chicken; wire; 50m; 25mm; wire & mesh; individual pieces; 20954_4d2fed40,true
c987bc05-0430-414a-aa8d-1b0bd4b403fa,20955_589c8887,__export__.product_product_20955_589c8887,Chicken wire 50m - 3' x 25mm,Wire & Mesh,Individual Pieces,Unit,21,,,3' x 25mm,,,,,,,,,,3' x 25mm,chicken; wire; 50m; 25mm; wire & mesh; individual pieces; 20955_589c8887,true
bd6ccdcc-923f-47fa-88fe-1b565b357e05,20956_93baf38b,__export__.product_product_20956_93baf38b,Chicken wire 50m - 3' x 50mm,Wire & Mesh,Individual Pieces,Unit,16.7,,,3' x 50mm,,,,,,,,,,3' x 50mm,chicken; wire; 50m; 50mm; wire & mesh; individual pieces; 20956_93baf38b,true
ff229fc6-d95e-4e67-b14b-b36499a2ff5b,20957_04ce5063,__export__.product_product_20957_04ce5063,Chicken wire 50m - 4' x 25mm,Wire & Mesh,Individual Pieces,Unit,28.3,,,4' x 25mm,,,,,,,,,,4' x 25mm,chicken; wire; 50m; 25mm; wire & mesh; individual pieces; 20957_04ce5063,true
409bf891-3562-4ee3-8ad6-2ab11689b97d,20958_064286a1,__export__.product_product_20958_064286a1,Chicken wire 50m - 4' x 50mm,Wire & Mesh,Individual Pieces,Unit,21.9,,,4' x 50mm,,,,,,,,,,4' x 50mm,chicken; wire; 50m; 50mm; wire & mesh; individual pieces; 20958_064286a1,true
14e7be18-a60e-430b-92c9-7ccf82850f21,20959_42db4350,__export__.product_product_20959_42db4350,Chicken wire 50m - 500mm x 25mm,Wire & Mesh,Individual Pieces,Unit,,,,500mm x 25mm,,,,,,,,,,500mm x 25mm,chicken; wire; 50m; 500mm; 25mm; wire & mesh; individual pieces; 20959_42db4350,true
35bcc24f-c8ba-497f-a506-2067c11ab439,20960_a39ee1e7,__export__.product_product_20960_a39ee1e7,Chicken wire 50m - 6' x 50mm,Wire & Mesh,Individual Pieces,Unit,22.6,,,6' x 50mm,,,,,,,,,,6' x 50mm,chicken; wire; 50m; 50mm; wire & mesh; individual pieces; 20960_a39ee1e7,true
45b1fdd9-2130-4ef2-a73d-42cf82b393c9,35094_00a20d89,__export__.product_product_35094_00a20d89,Chicken wire 50m - 3' x 75mm,Wire & Mesh,Individual Pieces,Unit,12.1,,,3' x 75mm,,,,,,,,,,3' x 75mm,chicken; wire; 50m; 75mm; wire & mesh; individual pieces; 35094_00a20d89,true
13393a12-e74d-4d54-94fc-ab4d3085b79a,20961_0a6e3340,__export__.product_product_20961_0a6e3340,Deer wire 13-19-15 100m roll,Wire & Mesh,,Unit,330,,,,,,,,,,,,,,deer; wire; 100m; roll; wire & mesh; 20961_0a6e3340,true
63103dfa-bbaf-4878-b230-e22f5a9f9a13,20962_79d8bc3f,__export__.product_product_20962_79d8bc3f,X knot 50m - 1.2m 13/120/5 50m roll,General,,Unit,,,,1.2m 13/120/5 50m roll,,,,,,,,,,1.2m 13/120/5 50m roll,knot; 50m; 1.2m; 120; roll; general; 20962_79d8bc3f,true
6b19ab41-ab1b-4fe8-8548-1a6b21658e09,20964_f0c11db8,__export__.product_product_20964_f0c11db8,X knot 50m - 1.5m 15-158-8 2mm hinge joint,General,Individual Pieces,Unit,,,,1.5m 15-158-8 2mm hinge joint,,,,,,,,,,1.5m 15-158-8 2mm hinge joint,knot; 50m; 1.5m; 158; 2mm; hinge; joint; general; individual pieces; 20964_f0c11db8,true
4706d1ca-32f5-4a31-b783-59fd8d0e6061,20965_4599ab2a,__export__.product_product_20965_4599ab2a,X knot 50m - 14-130-5 torus,General,,Unit,,,,14-130-5 torus,,,,,,,,,,14-130-5 torus,knot; 50m; 130; torus; general; 20965_4599ab2a,true
